Step,Intersection,Total Cars,Waiting Cars,Average Speed,Waiting Time
3727.0,tlslasilky_square,0,0,27.78,0.0
3727.0,tlslasilky_square2,1,1,23.15,26.0
3727.0,tlslasilky_square3,1,0,25.08,0.0
3727.0,tlsmoomen,9,8,11.17,59.0
3727.0,tlsmoomen2,2,2,12.5,43.0
3727.0,tlsmoomen3,4,2,10.4,79.0
3727.0,tlsnasser_square,67,34,12.15,663.0
3728.0,tlshoria_square1,19,9,0.47,294.0
3728.0,tlshoria_square2,40,11,0.96,302.0
3728.0,tlshoria_square3,23,22,0.03,2993.0
3728.0,tlslasilky_square,0,0,27.78,0.0
3728.0,tlslasilky_square2,1,1,23.15,27.0
3728.0,tlslasilky_square3,0,0,27.78,0.0
3728.0,tlsmoomen,9,9,11.11,68.0
3728.0,tlsmoomen2,2,2,12.5,45.0
3728.0,tlsmoomen3,4,2,10.79,81.0
3728.0,tlsnasser_square,67,35,12.14,698.0
3729.0,tlshoria_square1,19,10,0.46,304.0
3729.0,tlshoria_square2,40,10,0.99,289.0
3729.0,tlshoria_square3,23,22,0.01,3015.0
3729.0,tlslasilky_square,0,0,27.78,0.0
3729.0,tlslasilky_square2,1,1,23.15,28.0
3729.0,tlslasilky_square3,0,0,27.78,0.0
3729.0,tlsmoomen,9,9,11.12,77.0
3729.0,tlsmoomen2,2,2,12.5,47.0
3729.0,tlsmoomen3,5,3,9.99,84.0
3729.0,tlsnasser_square,67,35,12.16,733.0
3730.0,tlshoria_square1,20,11,0.45,315.0
3730.0,tlshoria_square2,39,10,0.95,299.0
3730.0,tlshoria_square3,23,22,0.01,3037.0
3730.0,tlslasilky_square,0,0,27.78,0.0
3730.0,tlslasilky_square2,1,1,23.15,29.0
3730.0,tlslasilky_square3,0,0,27.78,0.0
3730.0,tlsmoomen,9,9,11.11,86.0
3730.0,tlsmoomen2,2,2,12.5,49.0
3730.0,tlsmoomen3,5,4,0.51,88.0
3730.0,tlsnasser_square,67,35,12.14,768.0
3731.0,tlshoria_square1,20,11,0.38,325.0
3731.0,tlshoria_square2,40,11,0.97,310.0
3731.0,tlshoria_square3,23,23,0.0,3060.0
3731.0,tlslasilky_square,0,0,27.78,0.0
3731.0,tlslasilky_square2,1,1,23.15,30.0
3731.0,tlslasilky_square3,1,0,24.09,0.0
3731.0,tlsmoomen,9,9,11.11,95.0
3731.0,tlsmoomen2,2,2,12.5,51.0
3731.0,tlsmoomen3,6,3,0.78,49.0
3731.0,tlsnasser_square,67,35,12.12,803.0
3732.0,tlshoria_square1,21,12,0.38,337.0
3732.0,tlshoria_square2,40,11,0.93,321.0
3732.0,tlshoria_square3,23,23,0.0,3083.0
3732.0,tlslasilky_square,0,0,27.78,0.0
3732.0,tlslasilky_square2,1,1,23.15,31.0
3732.0,tlslasilky_square3,1,0,23.38,0.0
3732.0,tlsmoomen,9,9,11.11,104.0
3732.0,tlsmoomen2,2,2,12.5,53.0
3732.0,tlsmoomen3,6,2,0.91,48.0
3732.0,tlsnasser_square,68,35,10.83,838.0
3733.0,tlshoria_square1,21,13,0.26,350.0
3733.0,tlshoria_square2,41,12,0.95,333.0
3733.0,tlshoria_square3,23,23,0.0,3106.0
3733.0,tlslasilky_square,0,0,27.78,0.0
3733.0,tlslasilky_square2,1,1,23.15,32.0
3733.0,tlslasilky_square3,2,1,23.51,1.0
3733.0,tlsmoomen,9,9,11.11,113.0
3733.0,tlsmoomen2,2,2,12.5,55.0
3733.0,tlsmoomen3,7,2,0.55,50.0
3733.0,tlsnasser_square,68,34,10.14,851.0
3734.0,tlshoria_square1,21,14,0.2,364.0
3734.0,tlshoria_square2,41,12,0.93,345.0
3734.0,tlshoria_square3,23,23,0.0,3129.0
3734.0,tlslasilky_square,0,0,27.78,0.0
3734.0,tlslasilky_square2,1,1,23.15,33.0
3734.0,tlslasilky_square3,3,1,20.02,2.0
3734.0,tlsmoomen,9,9,11.11,122.0
3734.0,tlsmoomen2,2,2,12.5,57.0
3734.0,tlsmoomen3,7,4,0.26,54.0
3734.0,tlsnasser_square,71,34,6.44,885.0
3735.0,tlshoria_square1,22,14,0.18,378.0
3735.0,tlshoria_square2,41,13,0.82,358.0
3735.0,tlshoria_square3,23,23,0.0,3152.0
3735.0,tlslasilky_square,0,0,27.78,0.0
3735.0,tlslasilky_square2,1,1,23.15,34.0
3735.0,tlslasilky_square3,3,2,19.26,4.0
3735.0,tlsmoomen,9,9,11.11,131.0
3735.0,tlsmoomen2,2,2,12.5,59.0
3735.0,tlsmoomen3,7,5,0.17,59.0
3735.0,tlsnasser_square,71,36,5.65,921.0
3736.0,tlshoria_square1,21,14,0.15,300.0
3736.0,tlshoria_square2,41,11,0.86,288.0
3736.0,tlshoria_square3,22,21,0.06,3084.0
3736.0,tlslasilky_square,0,0,27.78,0.0
3736.0,tlslasilky_square2,0,0,27.78,0.0
3736.0,tlslasilky_square3,3,3,18.52,7.0
3736.0,tlsmoomen,9,9,11.11,140.0
3736.0,tlsmoomen2,2,1,19.57,25.0
3736.0,tlsmoomen3,5,4,9.34,13.0
3736.0,tlsnasser_square,70,36,5.34,909.0
3737.0,tlshoria_square1,21,12,0.29,222.0
3737.0,tlshoria_square2,40,9,0.92,221.0
3737.0,tlshoria_square3,21,19,0.09,3020.0
3737.0,tlslasilky_square,0,0,27.78,0.0
3737.0,tlslasilky_square2,0,0,27.78,0.0
3737.0,tlslasilky_square3,3,3,18.52,10.0
3737.0,tlsmoomen,9,9,11.11,149.0
3737.0,tlsmoomen2,2,1,19.1,26.0
3737.0,tlsmoomen3,5,4,9.48,16.0
3737.0,tlsnasser_square,70,37,5.34,946.0
3738.0,tlshoria_square1,21,12,0.57,189.0
3738.0,tlshoria_square2,40,8,1.14,155.0
3738.0,tlshoria_square3,21,17,0.27,2960.0
3738.0,tlslasilky_square,0,0,27.78,0.0
3738.0,tlslasilky_square2,0,0,27.78,0.0
3738.0,tlslasilky_square3,3,3,18.52,13.0
3738.0,tlsmoomen,9,9,11.11,158.0
3738.0,tlsmoomen2,3,1,15.02,27.0
3738.0,tlsmoomen3,5,3,9.98,18.0
3738.0,tlsnasser_square,69,34,5.36,835.0
3739.0,tlshoria_square1,20,12,0.55,156.0
3739.0,tlshoria_square2,41,8,1.23,124.0
3739.0,tlshoria_square3,20,15,0.29,2928.0
3739.0,tlslasilky_square,0,0,27.78,0.0
3739.0,tlslasilky_square2,0,0,27.78,0.0
3739.0,tlslasilky_square3,3,3,18.52,16.0
3739.0,tlsmoomen,9,9,11.11,167.0
3739.0,tlsmoomen2,4,1,9.11,28.0
3739.0,tlsmoomen3,5,3,9.75,21.0
3739.0,tlsnasser_square,69,33,5.33,820.0
3740.0,tlshoria_square1,21,11,1.09,120.0
3740.0,tlshoria_square2,41,6,1.68,59.0
3740.0,tlshoria_square3,20,14,0.57,2904.0
3740.0,tlslasilky_square,0,0,27.78,0.0
3740.0,tlslasilky_square2,0,0,27.78,0.0
3740.0,tlslasilky_square3,3,3,18.52,19.0
3740.0,tlsmoomen,9,9,11.11,176.0
3740.0,tlsmoomen2,4,1,13.43,29.0
3740.0,tlsmoomen3,6,3,9.59,24.0
3740.0,tlsnasser_square,68,32,5.29,805.0
3741.0,tlshoria_square1,20,12,1.2,86.0
3741.0,tlshoria_square2,39,9,1.82,68.0
3741.0,tlshoria_square3,20,14,0.92,2918.0
3741.0,tlslasilky_square,0,0,27.78,0.0
3741.0,tlslasilky_square2,0,0,27.78,0.0
3741.0,tlslasilky_square3,3,3,18.52,22.0
3741.0,tlsmoomen,9,9,11.11,185.0
3741.0,tlsmoomen2,4,2,12.0,31.0
3741.0,tlsmoomen3,5,3,9.58,27.0
3741.0,tlsnasser_square,68,31,5.22,790.0
3742.0,tlshoria_square1,21,14,1.52,100.0
3742.0,tlshoria_square2,39,9,2.38,45.0
3742.0,tlshoria_square3,19,15,1.08,2933.0
3742.0,tlslasilky_square,0,0,27.78,0.0
3742.0,tlslasilky_square2,0,0,27.78,0.0
3742.0,tlslasilky_square3,3,3,18.52,25.0
3742.0,tlsmoomen,9,9,11.11,194.0
3742.0,tlsmoomen2,4,3,11.29,34.0
3742.0,tlsmoomen3,5,3,9.5,30.0
3742.0,tlsnasser_square,68,31,5.48,769.0
3743.0,tlshoria_square1,21,14,1.43,113.0
3743.0,tlshoria_square2,39,10,2.65,54.0
3743.0,tlshoria_square3,19,14,0.85,2946.0
3743.0,tlslasilky_square,0,0,27.78,0.0
3743.0,tlslasilky_square2,0,0,27.78,0.0
3743.0,tlslasilky_square3,3,3,18.52,28.0
3743.0,tlsmoomen,9,9,11.11,203.0
3743.0,tlsmoomen2,5,3,11.88,37.0
3743.0,tlsmoomen3,5,3,9.83,33.0
3743.0,tlsnasser_square,67,30,5.27,708.0
3744.0,tlshoria_square1,21,16,0.93,129.0
3744.0,tlshoria_square2,40,11,2.49,65.0
3744.0,tlshoria_square3,21,16,0.67,2962.0
3744.0,tlslasilky_square,0,0,27.78,0.0
3744.0,tlslasilky_square2,0,0,27.78,0.0
3744.0,tlslasilky_square3,3,3,18.52,31.0
3744.0,tlsmoomen,9,9,11.11,212.0
3744.0,tlsmoomen2,5,3,11.59,40.0
3744.0,tlsmoomen3,5,3,9.84,36.0
3744.0,tlsnasser_square,68,29,5.36,736.0
3745.0,tlshoria_square1,22,18,0.63,147.0
3745.0,tlshoria_square2,42,12,2.11,77.0
3745.0,tlshoria_square3,21,17,0.33,2979.0
3745.0,tlslasilky_square,0,0,27.78,0.0
3745.0,tlslasilky_square2,0,0,27.78,0.0
3745.0,tlslasilky_square3,3,3,18.52,34.0
3745.0,tlsmoomen,9,9,11.11,221.0
3745.0,tlsmoomen2,5,4,11.38,44.0
3745.0,tlsmoomen3,5,3,9.47,39.0
3745.0,tlsnasser_square,68,29,5.48,720.0
3746.0,tlshoria_square1,22,18,0.16,165.0
3746.0,tlshoria_square2,43,12,1.69,89.0
3746.0,tlshoria_square3,21,17,0.24,2995.0
3746.0,tlslasilky_square,0,0,27.78,0.0
3746.0,tlslasilky_square2,0,0,27.78,0.0
3746.0,tlslasilky_square3,3,3,18.52,37.0
3746.0,tlsmoomen,9,9,11.11,230.0
3746.0,tlsmoomen2,5,5,11.11,49.0
3746.0,tlsmoomen3,4,3,9.59,42.0
3746.0,tlsnasser_square,68,29,5.55,704.0
3747.0,tlshoria_square1,22,20,0.12,185.0
3747.0,tlshoria_square2,42,13,1.41,102.0
3747.0,tlshoria_square3,22,17,0.29,3012.0
3747.0,tlslasilky_square,0,0,27.78,0.0
3747.0,tlslasilky_square2,0,0,27.78,0.0
3747.0,tlslasilky_square3,3,3,18.52,40.0
3747.0,tlsmoomen,9,9,11.11,239.0
3747.0,tlsmoomen2,6,5,11.47,54.0
3747.0,tlsmoomen3,4,3,9.84,45.0
3747.0,tlsnasser_square,67,27,5.59,642.0
3748.0,tlshoria_square1,23,19,0.14,184.0
3748.0,tlshoria_square2,43,15,1.42,117.0
3748.0,tlshoria_square3,21,17,0.28,3029.0
3748.0,tlslasilky_square,0,0,27.78,0.0
3748.0,tlslasilky_square2,0,0,27.78,0.0
3748.0,tlslasilky_square3,3,3,18.52,43.0
3748.0,tlsmoomen,9,9,11.11,248.0
3748.0,tlsmoomen2,7,5,13.17,59.0
3748.0,tlsmoomen3,5,3,11.4,48.0
3748.0,tlsnasser_square,67,26,5.58,597.0
3749.0,tlshoria_square1,23,20,0.07,184.0
3749.0,tlshoria_square2,43,16,1.61,133.0
3749.0,tlshoria_square3,21,16,0.32,3040.0
3749.0,tlslasilky_square,0,0,27.78,0.0
3749.0,tlslasilky_square2,0,0,27.78,0.0
3749.0,tlslasilky_square3,3,3,18.52,46.0
3749.0,tlsmoomen,9,9,11.11,257.0
3749.0,tlsmoomen2,7,5,12.5,64.0
3749.0,tlsmoomen3,5,4,10.37,52.0
3749.0,tlsnasser_square,66,25,5.61,548.0
3750.0,tlshoria_square1,23,19,0.07,179.0
3750.0,tlshoria_square2,45,17,1.53,150.0
3750.0,tlshoria_square3,21,15,0.6,3049.0
3750.0,tlslasilky_square,0,0,27.78,0.0
3750.0,tlslasilky_square2,0,0,27.78,0.0
3750.0,tlslasilky_square3,3,3,18.52,49.0
3750.0,tlsmoomen,9,9,11.11,266.0
3750.0,tlsmoomen2,7,6,11.92,70.0
3750.0,tlsmoomen3,4,3,9.99,54.0
3750.0,tlsnasser_square,65,22,5.44,497.0
3751.0,tlshoria_square1,22,17,0.05,173.0
3751.0,tlshoria_square2,46,20,1.25,170.0
3751.0,tlshoria_square3,20,16,0.47,3060.0
3751.0,tlslasilky_square,0,0,27.78,0.0
3751.0,tlslasilky_square2,0,0,27.78,0.0
3751.0,tlslasilky_square3,3,3,18.52,52.0
3751.0,tlsmoomen,9,9,11.11,275.0
3751.0,tlsmoomen2,8,6,11.44,76.0
3751.0,tlsmoomen3,5,3,10.73,57.0
3751.0,tlsnasser_square,65,22,5.4,489.0
3752.0,tlshoria_square1,22,17,0.14,168.0
3752.0,tlshoria_square2,45,20,0.76,189.0
3752.0,tlshoria_square3,21,15,0.91,3073.0
3752.0,tlslasilky_square,0,0,27.78,0.0
3752.0,tlslasilky_square2,0,0,27.78,0.0
3752.0,tlslasilky_square3,3,3,18.52,55.0
3752.0,tlsmoomen,9,9,11.11,284.0
3752.0,tlsmoomen2,8,7,11.14,83.0
3752.0,tlsmoomen3,5,3,10.26,60.0
3752.0,tlsnasser_square,65,23,5.39,444.0
3753.0,tlshoria_square1,21,16,0.35,151.0
3753.0,tlshoria_square2,47,23,0.62,211.0
3753.0,tlshoria_square3,21,16,0.69,3089.0
3753.0,tlslasilky_square,0,0,27.78,0.0
3753.0,tlslasilky_square2,0,0,27.78,0.0
3753.0,tlslasilky_square3,3,3,18.52,58.0
3753.0,tlsmoomen,9,9,11.11,293.0
3753.0,tlsmoomen2,9,7,12.07,90.0
3753.0,tlsmoomen3,5,3,9.9,63.0
3753.0,tlsnasser_square,66,24,5.31,427.0
3754.0,tlshoria_square1,21,14,0.49,132.0
3754.0,tlshoria_square2,48,26,0.91,236.0
3754.0,tlshoria_square3,20,17,0.79,3104.0
3754.0,tlslasilky_square,0,0,27.78,0.0
3754.0,tlslasilky_square2,0,0,27.78,0.0
3754.0,tlslasilky_square3,3,3,18.52,61.0
3754.0,tlsmoomen,9,9,11.11,302.0
3754.0,tlsmoomen2,9,8,11.77,98.0
3754.0,tlsmoomen3,4,3,9.51,66.0
3754.0,tlsnasser_square,66,27,5.36,415.0
3755.0,tlshoria_square1,21,13,0.47,126.0
3755.0,tlshoria_square2,48,28,0.62,259.0
3755.0,tlshoria_square3,20,17,0.59,3120.0
3755.0,tlslasilky_square,0,0,27.78,0.0
3755.0,tlslasilky_square2,0,0,27.78,0.0
3755.0,tlslasilky_square3,3,3,18.52,64.0
3755.0,tlsmoomen,9,9,11.11,311.0
3755.0,tlsmoomen2,9,8,11.42,106.0
3755.0,tlsmoomen3,4,3,9.81,69.0
3755.0,tlsnasser_square,66,26,5.44,403.0
3756.0,tlshoria_square1,20,12,0.61,107.0
3756.0,tlshoria_square2,48,27,0.45,284.0
3756.0,tlshoria_square3,20,17,0.32,3137.0
3756.0,tlslasilky_square,0,0,27.78,0.0
3756.0,tlslasilky_square2,0,0,27.78,0.0
3756.0,tlslasilky_square3,3,3,18.52,67.0
3756.0,tlsmoomen,9,9,11.11,320.0
3756.0,tlsmoomen2,9,8,11.14,114.0
3756.0,tlsmoomen3,5,3,11.09,72.0
3756.0,tlsnasser_square,65,26,5.43,422.0
3757.0,tlshoria_square1,20,11,0.43,102.0
3757.0,tlshoria_square2,48,29,0.29,313.0
3757.0,tlshoria_square3,20,18,0.18,3155.0
3757.0,tlslasilky_square,0,0,27.78,0.0
3757.0,tlslasilky_square2,0,0,27.78,0.0
3757.0,tlslasilky_square3,3,3,18.52,70.0
3757.0,tlsmoomen,9,9,11.11,329.0
3757.0,tlsmoomen2,10,9,11.65,123.0
3757.0,tlsmoomen3,5,4,10.09,76.0
3757.0,tlsnasser_square,66,25,5.47,403.0
3758.0,tlshoria_square1,21,11,0.77,99.0
3758.0,tlshoria_square2,49,34,0.27,347.0
3758.0,tlshoria_square3,20,16,0.31,3167.0
3758.0,tlslasilky_square,0,0,27.78,0.0
3758.0,tlslasilky_square2,0,0,27.78,0.0
3758.0,tlslasilky_square3,3,3,18.52,73.0
3758.0,tlsmoomen,9,9,11.11,338.0
3758.0,tlsmoomen2,10,9,11.38,132.0
3758.0,tlsmoomen3,4,3,9.72,78.0
3758.0,tlsnasser_square,65,24,5.41,384.0
3759.0,tlshoria_square1,20,11,0.94,93.0
3759.0,tlshoria_square2,50,35,0.51,381.0
3759.0,tlshoria_square3,20,16,0.38,3183.0
3759.0,tlslasilky_square,0,0,27.78,0.0
3759.0,tlslasilky_square2,0,0,27.78,0.0
3759.0,tlslasilky_square3,3,3,18.52,76.0
3759.0,tlsmoomen,9,9,11.11,347.0
3759.0,tlsmoomen2,11,9,11.3,141.0
3759.0,tlsmoomen3,4,3,9.83,81.0
3759.0,tlsnasser_square,64,24,5.33,403.0
3760.0,tlshoria_square1,20,12,1.49,105.0
3760.0,tlshoria_square2,50,35,0.41,408.0
3760.0,tlshoria_square3,20,16,0.15,3199.0
3760.0,tlslasilky_square,0,0,27.78,0.0
3760.0,tlslasilky_square2,0,0,27.78,0.0
3760.0,tlslasilky_square3,3,3,18.52,79.0
3760.0,tlsmoomen,9,9,11.11,356.0
3760.0,tlsmoomen2,11,10,11.29,151.0
3760.0,tlsmoomen3,5,3,10.54,84.0
3760.0,tlsnasser_square,65,22,5.29,352.0
3761.0,tlshoria_square1,19,12,1.95,100.0
3761.0,tlshoria_square2,50,36,0.24,442.0
3761.0,tlshoria_square3,21,17,0.36,3216.0
3761.0,tlslasilky_square,0,0,27.78,0.0
3761.0,tlslasilky_square2,0,0,27.78,0.0
3761.0,tlslasilky_square3,3,3,18.52,82.0
3761.0,tlsmoomen,9,9,11.11,365.0
3761.0,tlsmoomen2,12,10,11.34,161.0
3761.0,tlsmoomen3,5,4,10.06,88.0
3761.0,tlsnasser_square,64,23,5.3,303.0
3762.0,tlshoria_square1,20,12,1.8,95.0
3762.0,tlshoria_square2,51,37,0.26,478.0
3762.0,tlshoria_square3,21,17,0.21,3233.0
3762.0,tlslasilky_square,0,0,27.78,0.0
3762.0,tlslasilky_square2,0,0,27.78,0.0
3762.0,tlslasilky_square3,3,3,18.52,85.0
3762.0,tlsmoomen,9,9,11.11,374.0
3762.0,tlsmoomen2,12,11,11.19,172.0
3762.0,tlsmoomen3,4,3,9.43,90.0
3762.0,tlsnasser_square,64,23,5.29,325.0
3763.0,tlshoria_square1,21,11,1.29,90.0
3763.0,tlshoria_square2,50,35,0.25,506.0
3763.0,tlshoria_square3,20,18,0.2,3251.0
3763.0,tlslasilky_square,0,0,27.78,0.0
3763.0,tlslasilky_square2,0,0,27.78,0.0
3763.0,tlslasilky_square3,3,3,18.52,88.0
3763.0,tlsmoomen,9,9,11.11,383.0
3763.0,tlsmoomen2,12,11,11.13,183.0
3763.0,tlsmoomen3,4,3,9.6,93.0
3763.0,tlsnasser_square,63,23,5.29,308.0
3764.0,tlshoria_square1,22,13,0.82,88.0
3764.0,tlshoria_square2,50,34,0.48,536.0
3764.0,tlshoria_square3,20,18,0.22,3269.0
3764.0,tlslasilky_square,0,0,27.78,0.0
3764.0,tlslasilky_square2,0,0,27.78,0.0
3764.0,tlslasilky_square3,3,3,18.52,91.0
3764.0,tlsmoomen,9,9,11.11,392.0
3764.0,tlsmoomen2,12,11,11.12,194.0
3764.0,tlsmoomen3,5,3,10.73,96.0
3764.0,tlsnasser_square,65,23,5.5,264.0
3765.0,tlshoria_square1,22,14,0.41,102.0
3765.0,tlshoria_square2,50,33,0.57,562.0
3765.0,tlshoria_square3,20,18,0.25,3287.0
3765.0,tlslasilky_square,0,0,27.78,0.0
3765.0,tlslasilky_square2,0,0,27.78,0.0
3765.0,tlslasilky_square3,3,3,18.52,94.0
3765.0,tlsmoomen,9,9,11.11,401.0
3765.0,tlsmoomen2,12,12,11.11,206.0
3765.0,tlsmoomen3,4,3,10.39,99.0
3765.0,tlsnasser_square,65,21,5.52,241.0
3766.0,tlshoria_square1,22,15,0.17,117.0
3766.0,tlshoria_square2,49,33,0.64,594.0
3766.0,tlshoria_square3,20,17,0.24,3291.0
3766.0,tlslasilky_square,0,0,27.78,0.0
3766.0,tlslasilky_square2,0,0,27.78,0.0
3766.0,tlslasilky_square3,3,3,18.52,97.0
3766.0,tlsmoomen,9,9,11.11,410.0
3766.0,tlsmoomen2,12,12,11.11,218.0
3766.0,tlsmoomen3,4,3,10.69,102.0
3766.0,tlsnasser_square,65,22,5.69,249.0
3767.0,tlshoria_square1,21,16,0.08,128.0
3767.0,tlshoria_square2,50,33,1.0,627.0
3767.0,tlshoria_square3,19,16,0.36,3294.0
3767.0,tlslasilky_square,0,0,27.78,0.0
3767.0,tlslasilky_square2,0,0,27.78,0.0
3767.0,tlslasilky_square3,3,3,18.52,100.0
3767.0,tlsmoomen,9,9,11.11,419.0
3767.0,tlsmoomen2,12,12,11.11,230.0
3767.0,tlsmoomen3,3,3,18.52,105.0
3767.0,tlsnasser_square,65,19,5.73,214.0
3768.0,tlshoria_square1,22,17,0.12,141.0
3768.0,tlshoria_square2,50,35,1.24,662.0
3768.0,tlshoria_square3,19,15,0.66,3302.0
3768.0,tlslasilky_square,0,0,27.78,0.0
3768.0,tlslasilky_square2,0,0,27.78,0.0
3768.0,tlslasilky_square3,3,3,18.52,103.0
3768.0,tlsmoomen,9,9,11.11,428.0
3768.0,tlsmoomen2,12,12,11.11,242.0
3768.0,tlsmoomen3,4,3,12.12,108.0
3768.0,tlsnasser_square,66,22,5.76,219.0
3769.0,tlshoria_square1,22,18,0.24,154.0
3769.0,tlshoria_square2,50,35,1.32,696.0
3769.0,tlshoria_square3,19,14,1.24,3310.0
3769.0,tlslasilky_square,0,0,27.78,0.0
3769.0,tlslasilky_square2,0,0,27.78,0.0
3769.0,tlslasilky_square3,3,3,18.52,106.0
3769.0,tlsmoomen,9,9,11.11,437.0
3769.0,tlsmoomen2,12,12,11.11,254.0
3769.0,tlsmoomen3,4,3,11.93,111.0
3769.0,tlsnasser_square,66,23,5.66,226.0
3770.0,tlshoria_square1,21,18,0.22,166.0
3770.0,tlshoria_square2,49,36,5.65,732.0
3770.0,tlshoria_square3,17,15,5.81,3325.0
3770.0,tlslasilky_square,0,0,27.78,0.0
3770.0,tlslasilky_square2,0,0,27.78,0.0
3770.0,tlslasilky_square3,3,3,18.52,109.0
3770.0,tlsmoomen,9,9,11.11,446.0
3770.0,tlsmoomen2,12,12,11.11,266.0
3770.0,tlsmoomen3,4,3,11.99,114.0
3770.0,tlsnasser_square,66,25,5.45,249.0
3771.0,tlshoria_square1,21,16,0.6,177.0
3771.0,tlshoria_square2,50,37,5.7,769.0
3771.0,tlshoria_square3,17,14,5.72,3338.0
3771.0,tlslasilky_square,0,0,27.78,0.0
3771.0,tlslasilky_square2,0,0,27.78,0.0
3771.0,tlslasilky_square3,3,3,18.52,112.0
3771.0,tlsmoomen,9,9,11.11,455.0
3771.0,tlsmoomen2,12,12,11.11,278.0
3771.0,tlsmoomen3,4,3,11.19,117.0
3771.0,tlsnasser_square,67,24,5.48,264.0
3772.0,tlshoria_square1,20,15,0.84,190.0
3772.0,tlshoria_square2,50,39,5.65,808.0
3772.0,tlshoria_square3,17,14,5.94,3352.0
3772.0,tlslasilky_square,0,0,27.78,0.0
3772.0,tlslasilky_square2,0,0,27.78,0.0
3772.0,tlslasilky_square3,3,3,18.52,115.0
3772.0,tlsmoomen,9,9,11.11,464.0
3772.0,tlsmoomen2,12,12,11.11,290.0
3772.0,tlsmoomen3,5,3,10.76,120.0
3772.0,tlsnasser_square,67,26,5.44,282.0
3773.0,tlshoria_square1,19,15,1.52,205.0
3773.0,tlshoria_square2,50,41,5.64,849.0
3773.0,tlshoria_square3,16,14,5.82,3366.0
3773.0,tlslasilky_square,0,0,27.78,0.0
3773.0,tlslasilky_square2,0,0,27.78,0.0
3773.0,tlslasilky_square3,3,3,18.52,118.0
3773.0,tlsmoomen,9,9,11.11,473.0
3773.0,tlsmoomen2,12,12,11.11,302.0
3773.0,tlsmoomen3,5,3,9.91,123.0
3773.0,tlsnasser_square,68,26,5.57,301.0
3774.0,tlshoria_square1,19,15,0.88,220.0
3774.0,tlshoria_square2,50,42,5.64,891.0
3774.0,tlshoria_square3,16,14,5.83,3380.0
3774.0,tlslasilky_square,0,0,27.78,0.0
3774.0,tlslasilky_square2,0,0,27.78,0.0
3774.0,tlslasilky_square3,3,3,18.52,121.0
3774.0,tlsmoomen,9,9,11.11,482.0
3774.0,tlsmoomen2,12,12,11.11,314.0
3774.0,tlsmoomen3,4,3,9.39,126.0
3774.0,tlsnasser_square,66,25,5.49,316.0
3775.0,tlshoria_square1,20,17,0.58,237.0
3775.0,tlshoria_square2,51,43,5.62,934.0
3775.0,tlshoria_square3,16,14,5.89,3394.0
3775.0,tlslasilky_square,0,0,27.78,0.0
3775.0,tlslasilky_square2,0,0,27.78,0.0
3775.0,tlslasilky_square3,3,3,18.52,124.0
3775.0,tlsmoomen,9,9,11.11,491.0
3775.0,tlsmoomen2,12,12,11.11,326.0
3775.0,tlsmoomen3,4,3,9.87,129.0
3775.0,tlsnasser_square,68,21,5.56,299.0
3776.0,tlshoria_square1,20,17,0.21,254.0
3776.0,tlshoria_square2,51,44,5.64,973.0
3776.0,tlshoria_square3,16,14,5.94,3408.0
3776.0,tlslasilky_square,0,0,27.78,0.0
3776.0,tlslasilky_square2,0,0,27.78,0.0
3776.0,tlslasilky_square3,3,3,18.52,127.0
3776.0,tlsmoomen,9,9,11.11,500.0
3776.0,tlsmoomen2,12,12,11.11,338.0
3776.0,tlsmoomen3,4,3,10.05,132.0
3776.0,tlsnasser_square,68,25,5.36,321.0
3777.0,tlshoria_square1,20,17,0.23,269.0
3777.0,tlshoria_square2,51,43,5.64,1012.0
3777.0,tlshoria_square3,16,14,6.15,3422.0
3777.0,tlslasilky_square,0,0,27.78,0.0
3777.0,tlslasilky_square2,0,0,27.78,0.0
3777.0,tlslasilky_square3,3,3,18.52,130.0
3777.0,tlsmoomen,9,9,11.11,509.0
3777.0,tlsmoomen2,12,12,11.11,350.0
3777.0,tlsmoomen3,4,3,9.5,135.0
3777.0,tlsnasser_square,68,25,5.4,345.0
3778.0,tlshoria_square1,20,17,0.41,282.0
3778.0,tlshoria_square2,51,43,5.63,1049.0
3778.0,tlshoria_square3,15,14,5.99,3436.0
3778.0,tlslasilky_square,0,0,27.78,0.0
3778.0,tlslasilky_square2,0,0,27.78,0.0
3778.0,tlslasilky_square3,3,3,18.52,133.0
3778.0,tlsmoomen,9,8,11.14,454.0
3778.0,tlsmoomen2,12,12,11.11,362.0
3778.0,tlsmoomen3,4,3,9.37,138.0
3778.0,tlsnasser_square,68,26,5.3,370.0
3779.0,tlshoria_square1,20,15,0.55,295.0
3779.0,tlshoria_square2,51,41,5.65,1060.0
3779.0,tlshoria_square3,15,14,6.54,3450.0
3779.0,tlslasilky_square,1,0,26.65,0.0
3779.0,tlslasilky_square2,0,0,27.78,0.0
3779.0,tlslasilky_square3,3,3,18.52,136.0
3779.0,tlsmoomen,9,7,11.31,398.0
3779.0,tlsmoomen2,13,12,6.3,374.0
3779.0,tlsmoomen3,4,3,9.3,141.0
3779.0,tlsnasser_square,70,29,5.33,399.0
3780.0,tlshoria_square1,20,15,0.39,310.0
3780.0,tlshoria_square2,51,40,5.74,1074.0
3780.0,tlshoria_square3,15,14,5.83,3464.0
3780.0,tlslasilky_square,1,0,25.91,0.0
3780.0,tlslasilky_square2,0,0,27.78,0.0
